WigleWifi-1.4,appRelease=v2.55 Escape Edition,model=ESP32 Marauder,release=v2.55 Escape Edition,device=ESP32 Marauder,display=SPI TFT,board=ESP32 Marauder,brand=JustCallMeKoko
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
7A:5A:B0:54:B6:3C,TP-Link_B63C,[WPA2_PSK],2025-6-7 2:38:31,7,-90,44.4344101,26.0451832,96.50,4.25,WIFI
C0:06:C3:65:5F:35,Politehnica 2Ghz,[WPA_WPA2_PSK],2025-6-7 2:38:32,8,-83,44.4344063,26.0449886,96.00,4.25,WIFI
28:F8:D6:C3:36:21,DIGI-ZNb3,[WPA_WPA2_PSK],2025-6-7 2:38:33,9,-93,44.4344063,26.0447884,95.90,4.25,WIFI
80:E1:BF:4A:E8:2C,DIGI-a7Gp,[WPA_WPA2_PSK],2025-6-7 2:38:33,9,-94,44.4344063,26.0447884,95.90,4.25,WIFI
28:EE:52:26:51:48,TP-Link_BDA4,[WPA2_PSK],2025-6-7 2:38:34,10,-79,44.4344025,26.0445843,95.80,4.25,WIFI
54:E1:05:F5:B0:D1,DIGI-zCy9,[WPA_WPA2_PSK],2025-6-7 2:38:34,10,-91,44.4344025,26.0445843,95.80,4.25,WIFI
62:32:B1:AE:88:93,,[WPA2_PSK],2025-6-7 2:38:35,11,-84,44.4343987,26.0443802,95.20,4.25,WIFI
60:32:B1:BE:88:93,TP-Link_8893,[WPA2_PSK],2025-6-7 2:38:35,11,-87,44.4343987,26.0443802,95.20,4.25,WIFI
9C:74:1A:EA:BA:4C,DIGI-YD5k,[WPA_WPA2_PSK],2025-6-7 2:38:35,11,-88,44.4343987,26.0443802,95.20,4.25,WIFI
68:E2:09:B7:28:00,DIGI-52Ms,[WPA_WPA2_PSK],2025-6-7 2:38:35,11,-92,44.4343987,26.0443802,95.20,4.25,WIFI
0C:41:E9:89:A8:AC,DIGI-692c,[WPA_WPA2_PSK],2025-6-7 2:38:35,11,-94,44.4343987,26.0443802,95.20,4.25,WIFI
04:9F:CA:C8:62:FC,DIGI-02A0,[WPA_WPA2_PSK],2025-6-7 2:38:35,11,-95,44.4343987,26.0443802,95.20,4.25,WIFI
74:31:AF:14:82:82,Cambridge 2.4GHz,[WPA_WPA2_PSK],2025-6-7 2:38:36,12,-90,44.4343987,26.0441799,96.00,4.25,WIFI
74:31:AF:14:82:81,Cambridge,[WPA_WPA2_PSK],2025-6-7 2:38:36,12,-93,44.4343987,26.0441799,96.00,4.25,WIFI
34:2C:C4:3D:6D:20,UPC3690914,[WPA_WPA2_PSK],2025-6-7 2:38:36,12,-94,44.4343987,26.0441799,96.00,4.25,WIFI
AC:CC:36:54:15:91,DIGI-g6wM,[WPA_WPA2_PSK],2025-6-7 2:38:36,13,-88,44.4343987,26.0441799,96.00,4.25,WIFI
28:F8:D6:C0:76:81,DIGI-T7qq,[WPA_WPA2_PSK],2025-6-7 2:38:36,13,-89,44.4343987,26.0441799,96.00,4.25,WIFI
28:F8:D6:BF:B0:C1,DIGI-gP94,[WPA_WPA2_PSK],2025-6-7 2:38:36,13,-93,44.4343987,26.0441799,96.00,4.25,WIFI
C0:A5:DD:0F:1D:E9,MERCUSYS_1DEA,[WPA_WPA2_PSK],2025-6-7 2:38:36,1,-87,44.4343987,26.0441799,96.00,4.25,WIFI
44:F0:34:49:AD:D3,DIGI-24-49ADD3,[WPA2_PSK],2025-6-7 2:38:36,1,-93,44.4343987,26.0441799,96.00,4.25,WIFI
DC:F8:B9:F4:BE:12,DIGI_f4be12,[WPA_WPA2_PSK],2025-6-7 2:38:36,1,-94,44.4343987,26.0441799,96.00,4.25,WIFI
34:B3:54:BA:D6:E4,Mare,[WPA_WPA2_PSK],2025-6-7 2:38:36,1,-95,44.4343987,26.0441799,96.00,4.25,WIFI
80:E1:BF:4A:EA:3C,DIGI-V5vA,[WPA_WPA2_PSK],2025-6-7 2:38:36,1,-96,44.4343987,26.0441799,96.00,4.25,WIFI
1C:BF:CE:02:30:38,DIGI-82C0-pro-2.4G,[WPA_WPA2_PSK],2025-6-7 2:38:36,1,-96,44.4343987,26.0441799,96.00,4.25,WIFI
72:1D:67:7E:34:6C,RomTelecom-WEP-346C,[WEP],2025-6-7 2:38:36,2,-99,44.4343987,26.0441799,96.00,4.25,WIFI
14:18:2A:36:B5:61,Ure_,[WPA_WPA2_PSK],2025-6-7 2:38:36,3,-89,44.4343987,26.0441799,96.00,4.25,WIFI
7A:06:C3:CC:32:C0,Valencia Cafe 2_4,[WPA2_PSK],2025-6-7 2:38:42,4,-91,44.4343758,26.0429249,96.50,4.25,WIFI
40:AE:30:A0:FE:3A,DIGI-U9An,[WPA_WPA2_PSK],2025-6-7 2:38:42,4,-96,44.4343758,26.0429249,96.50,4.25,WIFI
98:DE:D0:C1:F3:C6,Rubin,[OPEN],2025-6-7 2:38:43,5,-96,44.4343719,26.0427113,96.70,4.25,WIFI
4E:D5:77:22:FF:98,DIRECT-98-HP M234 LaserJet,[WPA2_PSK],2025-6-7 2:38:44,6,-88,44.4343681,26.0424995,96.70,4.25,WIFI
BC:C0:0F:63:79:00,DIGI_637900,[WPA2_PSK],2025-6-7 2:38:44,6,-89,44.4343681,26.0424995,96.70,4.25,WIFI
92:27:F5:12:22:D8,TP-Link_22E0,[WPA2_PSK],2025-6-7 2:38:44,6,-91,44.4343681,26.0424995,96.70,4.25,WIFI
92:27:F5:12:22:D9,,[WPA2_PSK],2025-6-7 2:38:44,6,-91,44.4343681,26.0424995,96.70,4.25,WIFI
3C:67:A2:23:00:02,,[WPA2_PSK],2025-6-7 2:38:44,6,-96,44.4343681,26.0424995,96.70,4.25,WIFI
10:06:1C:D3:2B:65,ShellyPlus1-10061CD32B64,[OPEN],2025-6-7 2:38:45,7,-84,44.4343681,26.0422878,96.50,4.25,WIFI
22:3B:F3:89:11:FA,,[WPA2_PSK],2025-6-7 2:38:45,7,-93,44.4343681,26.0422878,96.50,4.25,WIFI
C0:49:43:08:6A:8E,DIGI-73yC,[WPA2_PSK],2025-6-7 2:38:45,7,-94,44.4343681,26.0422878,96.50,4.25,WIFI
E8:6E:44:09:87:F4,DIGI-z3Nk,[WPA2_PSK],2025-6-7 2:38:46,8,-87,44.4343605,26.0420723,96.50,4.25,WIFI
BC:98:89:10:72:4B,DIGI_378fa0,[WPA2_PSK],2025-6-7 2:38:46,8,-91,44.4343605,26.0420723,96.50,4.25,WIFI
8C:85:80:7D:15:02,,[WPA_WPA2_PSK],2025-6-7 2:38:47,9,-89,44.4343605,26.0418606,96.10,4.25,WIFI
F4:1D:6B:F4:EB:C4,DIGI-yE2S,[WPA_WPA2_PSK],2025-6-7 2:38:47,9,-91,44.4343605,26.0418606,96.10,4.25,WIFI
28:EE:52:26:7F:72,TP-Link_BDA4,[WPA2_PSK],2025-6-7 2:38:47,10,-85,44.4343605,26.0418606,96.10,4.25,WIFI
80:E1:BF:3A:CB:D4,DIGI-228,[WPA_WPA2_PSK],2025-6-7 2:38:47,10,-89,44.4343605,26.0418606,96.10,4.25,WIFI
30:16:9D:05:D7:3E,MERCUSYS_D73E,[WPA_WPA2_PSK],2025-6-7 2:38:47,10,-92,44.4343605,26.0418606,96.10,4.25,WIFI
BC:C0:0F:63:DE:E0,Reteaua Noastra,[WPA2_PSK],2025-6-7 2:38:47,10,-93,44.4343605,26.0418606,96.10,4.25,WIFI
BC:98:89:53:9D:F7,DIGI_017448,[WPA2_PSK],2025-6-7 2:38:47,11,-77,44.4343605,26.0418606,96.10,4.25,WIFI
70:2E:71:40:41:78,W03_2003401593,[WPA_WPA2_PSK],2025-6-7 2:38:47,11,-82,44.4343605,26.0418606,96.10,4.25,WIFI
E8:6E:44:09:B8:5C,DIGI-9ZuR,[WPA2_PSK],2025-6-7 2:38:47,11,-87,44.4343605,26.0418606,96.10,4.25,WIFI
74:31:AF:14:49:21,DIGI-2heZ,[WPA_WPA2_PSK],2025-6-7 2:38:47,11,-92,44.4343605,26.0418606,96.10,4.25,WIFI
74:31:AF:14:1D:41,DIGI-Te6E,[WPA_WPA2_PSK],2025-6-7 2:38:47,12,-87,44.4343605,26.0418606,96.10,4.25,WIFI
24:4B:FE:3E:61:98,RADIAN ASUS,[WPA2_PSK],2025-6-7 2:38:47,12,-88,44.4343605,26.0418606,96.10,4.25,WIFI
14:18:2A:2E:52:21,DIGI-3wT6,[WPA_WPA2_PSK],2025-6-7 2:38:47,12,-90,44.4343605,26.0418606,96.10,4.25,WIFI
10:7B:44:9C:DB:CC,anduc,[WPA2_PSK],2025-6-7 2:38:47,12,-92,44.4343605,26.0418606,96.10,4.25,WIFI
28:F8:D6:C0:87:B1,DIGI-4JmR,[WPA_WPA2_PSK],2025-6-7 2:38:51,13,-89,44.4343452,26.0410519,95.60,4.25,WIFI
08:BF:B8:0C:DC:F8,Private,[WPA2_PSK],2025-6-7 2:38:51,13,-91,44.4343452,26.0410519,95.60,4.25,WIFI
34:2C:C4:0D:C0:B4,UPC8839947,[WPA_WPA2_PSK],2025-6-7 2:38:51,13,-92,44.4343452,26.0410519,95.60,4.25,WIFI
68:FF:7B:C3:12:75,TP-Link_Extender,[WPA_WPA2_PSK],2025-6-7 2:38:51,13,-93,44.4343452,26.0410519,95.60,4.25,WIFI
D8:50:E6:95:B8:74,ASUS,[WPA2_PSK],2025-6-7 2:38:51,13,-95,44.4343452,26.0410519,95.60,4.25,WIFI
C4:FF:1F:C5:BF:C4,DIGI-Cax2,[WPA_WPA2_PSK],2025-6-7 2:38:53,1,-76,44.4343414,26.0405998,95.20,4.25,WIFI
78:D7:52:29:55:58,DIGI-qN9y,[WPA_WPA2_PSK],2025-6-7 2:38:53,1,-78,44.4343414,26.0405998,95.20,4.25,WIFI
50:2C:C6:76:36:62,c6763662,[WPA2_PSK],2025-6-7 2:38:53,1,-88,44.4343414,26.0405998,95.20,4.25,WIFI
F0:9B:B8:81:5A:A4,DIGI-C3cj,[WPA_WPA2_PSK],2025-6-7 2:38:53,1,-89,44.4343414,26.0405998,95.20,4.25,WIFI
90:5C:44:79:EE:94,Vodafone-538D,[WPA2_PSK],2025-6-7 2:38:53,1,-89,44.4343414,26.0405998,95.20,4.25,WIFI
CC:32:E5:B6:02:EC,TP-Link_LTE,[WPA2_PSK],2025-6-7 2:38:55,2,-82,44.4343262,26.0401840,94.20,4.25,WIFI
38:6B:1C:65:98:C7,BMW 2.4 GhZ,[WPA_WPA2_PSK],2025-6-7 2:38:55,2,-90,44.4343262,26.0401840,94.20,4.25,WIFI
80:E1:BF:49:13:AC,David 2.4G,[WPA_WPA2_PSK],2025-6-7 2:38:55,2,-92,44.4343262,26.0401840,94.20,4.25,WIFI
AC:CC:36:4F:10:01,DIGI-3TjC,[WPA_WPA2_PSK],2025-6-7 2:38:56,3,-82,44.4343224,26.0399914,93.80,4.25,WIFI
F0:A7:31:B3:C0:A6,DIGI-xuF4,[WPA_WPA2_PSK],2025-6-7 2:38:56,3,-93,44.4343224,26.0399914,93.80,4.25,WIFI
DC:EE:06:93:5A:30,HUAWEI-B310-5A30,[WPA2_PSK],2025-6-7 2:38:57,4,-90,44.4343224,26.0398006,93.50,4.25,WIFI
20:97:27:3D:47:1D,RUT901_8375,[WPA2_PSK],2025-6-7 2:38:57,4,-92,44.4343224,26.0398006,93.50,4.25,WIFI
0C:C6:CC:EB:CC:10,DIGI-TcFB,[WPA_WPA2_PSK],2025-6-7 2:38:57,4,-93,44.4343224,26.0398006,93.50,4.25,WIFI
7A:DA:88:8D:C0:29,Guest_CU,[WPA_WPA2_PSK],2025-6-7 2:38:58,5,-89,44.4343185,26.0396118,93.00,4.25,WIFI
CC:2D:21:2F:08:E9,Cisomedical Etaj,[WPA_WPA2_PSK],2025-6-7 2:38:59,6,-81,44.4343185,26.0394268,92.70,4.25,WIFI
F0:A7:31:6E:B3:40,TP-Link_C6A0,[WPA2_PSK],2025-6-7 2:38:59,6,-83,44.4343185,26.0394268,92.70,4.25,WIFI
F2:A7:31:4E:B3:40,,[WPA2_PSK],2025-6-7 2:38:59,6,-83,44.4343185,26.0394268,92.70,4.25,WIFI
F2:A7:31:5E:B3:40,,[WPA2_PSK],2025-6-7 2:38:59,6,-85,44.4343185,26.0394268,92.70,4.25,WIFI
D0:21:F9:3F:5B:E1,Private-Network 2.4 GHz,[WPA2_PSK],2025-6-7 2:38:59,6,-85,44.4343185,26.0394268,92.70,4.25,WIFI
60:DE:F3:26:65:88,DIGI-DRq8,[WPA_WPA2_PSK],2025-6-7 2:38:59,6,-89,44.4343185,26.0394268,92.70,4.25,WIFI
D6:21:F9:3F:5B:E1,Private-Network 5 GHz,[WPA2_PSK],2025-6-7 2:38:59,6,-89,44.4343185,26.0394268,92.70,4.25,WIFI
DA:21:F9:3F:5B:E1,,[WPA2_PSK],2025-6-7 2:38:59,6,-90,44.4343185,26.0394268,92.70,4.25,WIFI
80:E1:BF:4B:D3:74,DIGI-t6xA,[WPA_WPA2_PSK],2025-6-7 2:39:0,7,-90,44.4343185,26.0392437,92.20,4.25,WIFI
84:3E:92:F6:F1:50,DIGI-qpaE,[WPA_WPA2_PSK],2025-6-7 2:39:2,9,-84,44.4343109,26.0388794,91.40,4.25,WIFI
98:DE:D0:DD:B5:3B,lukovidiu2,[WPA2_PSK],2025-6-7 2:39:2,9,-90,44.4343109,26.0388794,91.40,4.25,WIFI
C0:49:43:3E:99:9F,DIGI-97fX,[WPA2_PSK],2025-6-7 2:39:2,9,-91,44.4343109,26.0388794,91.40,4.25,WIFI
94:00:B0:5F:6C:48,DIGI-R2kK,[WPA_WPA2_PSK],2025-6-7 2:39:2,9,-94,44.4343109,26.0388794,91.40,4.25,WIFI
6A:A7:B9:63:51:2D,,[WPA2_PSK],2025-6-7 2:39:3,10,-81,44.4343071,26.0386963,91.40,4.25,WIFI
6A:A7:B9:63:51:2C,TP-Link_512C,[WPA2_PSK],2025-6-7 2:39:3,10,-82,44.4343071,26.0386963,91.40,4.25,WIFI
28:EE:52:41:D1:A3,Panda,[WPA2_PSK],2025-6-7 2:39:3,10,-94,44.4343071,26.0386963,91.40,4.25,WIFI
5C:A6:E6:D1:22:10,TP-Link_BDA4,[WPA2_PSK],2025-6-7 2:39:4,11,-70,44.4343033,26.0385208,91.30,4.25,WIFI
1C:43:63:5F:3C:14,DIGI-YqKS,[WPA_WPA2_PSK],2025-6-7 2:39:4,11,-83,44.4343033,26.0385208,91.30,4.25,WIFI
B6:95:75:EF:8B:9A,,[WPA2_PSK],2025-6-7 2:39:4,11,-84,44.4343033,26.0385208,91.30,4.25,WIFI
B0:95:75:EF:8B:9A,the_crib_maniu,[WPA2_PSK],2025-6-7 2:39:4,11,-88,44.4343033,26.0385208,91.30,4.25,WIFI
04:20:84:13:BE:E3,DIGI-tYty 2.4,[WPA2_PSK],2025-6-7 2:39:4,11,-88,44.4343033,26.0385208,91.30,4.25,WIFI
BC:98:89:B7:DA:2B,DIGI_705960,[WPA2_PSK],2025-6-7 2:39:4,11,-91,44.4343033,26.0385208,91.30,4.25,WIFI
48:F8:B3:56:CB:06,SecundoTempo,[WPA_WPA2_PSK],2025-6-7 2:39:4,11,-92,44.4343033,26.0385208,91.30,4.25,WIFI
68:B8:6B:4E:53:91,DIGI-JE7a,[WPA_WPA2_PSK],2025-6-7 2:39:5,12,-89,44.4342995,26.0383377,91.40,4.25,WIFI
F8:E5:A4:89:F1:01,Coca-Cola,[WPA_WPA2_PSK],2025-6-7 2:39:5,12,-89,44.4342995,26.0383377,91.40,4.25,WIFI
A8:63:7D:D3:BE:B3,Catalin,[WPA2_PSK],2025-6-7 2:39:5,13,-93,44.4342995,26.0383377,91.40,4.25,WIFI
14:18:2A:31:CF:61,DIGI-9ZhG,[WPA_WPA2_PSK],2025-6-7 2:39:5,13,-93,44.4342995,26.0383377,91.40,4.25,WIFI
58:D9:D5:81:B3:E1,Tenda_2.4 Ghz,[WPA_WPA2_PSK],2025-6-7 2:39:5,13,-93,44.4342995,26.0383377,91.40,4.25,WIFI
14:18:2A:41:E6:81,DIGI-eHz9,[WPA_WPA2_PSK],2025-6-7 2:39:5,13,-93,44.4342995,26.0383377,91.40,4.25,WIFI
04:92:26:CB:DF:7C,SocoWifi-Dormitor,[WPA2_PSK],2025-6-7 2:39:5,13,-94,44.4342995,26.0383377,91.40,4.25,WIFI
28:F8:D6:BF:B8:F1,DIGI-Rh7p,[WPA_WPA2_PSK],2025-6-7 2:39:5,13,-95,44.4342995,26.0383377,91.40,4.25,WIFI
90:5C:44:9F:98:D9,UPC864D8E1,[WPA2_PSK],2025-6-7 2:39:5,13,-98,44.4342995,26.0383377,91.40,4.25,WIFI
6C:5A:B0:DD:92:04,TP-Link_BDA4,[WPA2_PSK],2025-6-7 2:39:5,1,-85,44.4342995,26.0383377,91.40,4.25,WIFI
D4:B7:09:E3:E7:8A,DIGI_e3e78a,[WPA_WPA2_PSK],2025-6-7 2:39:5,1,-86,44.4342995,26.0383377,91.40,4.25,WIFI
98:44:CE:6F:56:E0,DIGI-c7J3,[WPA_WPA2_PSK],2025-6-7 2:39:5,1,-94,44.4342995,26.0383377,91.40,4.25,WIFI
2C:70:4F:4D:E4:C7,DIGI-33Ud,[WPA2_PSK],2025-6-7 2:39:5,2,-87,44.4342995,26.0383377,91.40,4.25,WIFI
68:CC:6E:76:E9:10,DIGI-H8nr,[WPA_WPA2_PSK],2025-6-7 2:39:5,2,-88,44.4342995,26.0383377,91.40,4.25,WIFI
7A:27:F5:AD:3F:3C,STAVROS,[WPA2_PSK],2025-6-7 2:39:11,4,-93,44.4342880,26.0373287,90.30,4.25,WIFI
80:E1:BF:4C:13:BC,DIGI-6n6H,[WPA_WPA2_PSK],2025-6-7 2:39:13,6,-92,44.4342957,26.0370197,88.90,4.25,WIFI
BC:C0:0F:63:9B:18,DIGI_639b18,[WPA2_PSK],2025-6-7 2:39:14,7,-89,44.4342995,26.0368671,88.40,4.25,WIFI
28:F8:D6:B7:FE:61,DIGI-4zyR,[WPA_WPA2_PSK],2025-6-7 2:39:15,8,-81,44.4343033,26.0367222,88.10,4.25,WIFI
7A:EB:B6:37:3A:C1,,[WPA2_PSK],2025-6-7 2:39:15,8,-93,44.4343033,26.0367222,88.10,4.25,WIFI
9C:53:22:18:9B:B7,Waystar Royco,[WPA2_PSK],2025-6-7 2:39:16,9,-87,44.4342995,26.0365753,89.00,4.25,WIFI
E8:6E:44:08:17:78,DIGI-NFDG,[WPA2_PSK],2025-6-7 2:39:16,9,-89,44.4342995,26.0365753,89.00,4.25,WIFI
D0:17:C2:64:A0:34,_aries_07w1,[WPA2_PSK],2025-6-7 2:39:16,9,-92,44.4342995,26.0365753,89.00,4.25,WIFI
D2:32:E5:7F:D3:B2,,[WPA2_PSK],2025-6-7 2:39:16,9,-92,44.4342995,26.0365753,89.00,4.25,WIFI
D2:32:E5:7F:D4:90,,[WPA2_PSK],2025-6-7 2:39:16,9,-93,44.4342995,26.0365753,89.00,4.25,WIFI
CC:32:E5:7F:D4:90,deco,[WPA2_PSK],2025-6-7 2:39:16,9,-93,44.4342995,26.0365753,89.00,4.25,WIFI
BC:C0:0F:63:42:88,DIGI_634288,[WPA2_PSK],2025-6-7 2:39:17,10,-86,44.4342957,26.0364399,88.20,4.25,WIFI
1C:43:63:DC:05:34,Fam Sichet,[WPA_WPA2_PSK],2025-6-7 2:39:18,11,-82,44.4343033,26.0363045,87.40,4.25,WIFI
82:8A:20:49:3A:58,,[WPA2_PSK],2025-6-7 2:39:18,11,-84,44.4343033,26.0363045,87.40,4.25,WIFI
7E:8A:20:49:3A:58,smartsoftpower,[WPA2_PSK],2025-6-7 2:39:18,11,-85,44.4343033,26.0363045,87.40,4.25,WIFI
0C:83:9A:BD:60:8E,HUAWEI_E5576_608E,[WPA2_PSK],2025-6-7 2:39:18,11,-86,44.4343033,26.0363045,87.40,4.25,WIFI
78:8A:20:49:3A:58,Catena-Secure,[WPA2],2025-6-7 2:39:18,11,-86,44.4343033,26.0363045,87.40,4.25,WIFI
BC:98:89:F3:6C:DB,DIGI_21d180,[WPA2_PSK],2025-6-7 2:39:18,11,-88,44.4343033,26.0363045,87.40,4.25,WIFI
06:18:D6:22:9B:59,TreehouseIOT,[WPA2_PSK],2025-6-7 2:39:18,11,-88,44.4343033,26.0363045,87.40,4.25,WIFI
04:27:58:42:CD:0C,MAYA2005,[WPA_WPA2_PSK],2025-6-7 2:39:18,11,-90,44.4343033,26.0363045,87.40,4.25,WIFI
16:18:D6:22:9B:59,,[WPA2_PSK],2025-6-7 2:39:18,11,-93,44.4343033,26.0363045,87.40,4.25,WIFI
B4:43:26:9D:97:9C,DIGI-47qH,[WPA_WPA2_PSK],2025-6-7 2:39:18,11,-93,44.4343033,26.0363045,87.40,4.25,WIFI
9C:69:65:4A:6B:D1,Mario,[WPA_WPA2_PSK],2025-6-7 2:39:19,12,-88,44.4343033,26.0361671,86.90,4.25,WIFI
14:18:2A:3F:E5:E1,DIGI-Cm2z,[WPA_WPA2_PSK],2025-6-7 2:39:19,12,-94,44.4343033,26.0361671,86.90,4.25,WIFI
C8:98:28:7B:58:43,Play Drive,[WPA2_PSK],2025-6-7 2:39:20,13,-93,44.4343033,26.0360394,87.30,4.25,WIFI
BC:C0:0F:64:A1:E8,cristian3,[WPA2_PSK],2025-6-7 2:39:20,1,-83,44.4343033,26.0360394,87.30,4.25,WIFI
84:D8:1B:FC:A5:8E,ImprintoWIFI,[WPA2_PSK],2025-6-7 2:39:20,1,-88,44.4343033,26.0360394,87.30,4.25,WIFI
64:D1:54:4D:33:62,wifi--ET4B,[OPEN],2025-6-7 2:39:20,1,-91,44.4343033,26.0360394,87.30,4.25,WIFI
F8:D1:11:2B:8E:BE,ADI,[WPA_WPA2_PSK],2025-6-7 2:39:20,1,-92,44.4343033,26.0360394,87.30,4.25,WIFI
30:D1:7E:DB:27:C4,ADD,[WPA_WPA2_PSK],2025-6-7 2:39:20,1,-95,44.4343033,26.0360394,87.30,4.25,WIFI
50:64:2B:8B:10:8F,xiaomi-repeater-v2_miap108f,[OPEN],2025-6-7 2:39:20,1,-95,44.4343033,26.0360394,87.30,4.25,WIFI
64:D1:54:E9:E0:4C,wifi--et4A,[OPEN],2025-6-7 2:39:23,2,-85,44.4343033,26.0357399,87.20,4.25,WIFI
F4:F2:6D:45:64:FC,TP-LINK_64FC,[WPA_WPA2_PSK],2025-6-7 2:39:23,2,-90,44.4343033,26.0357399,87.20,4.25,WIFI
E4:C3:2A:EB:D4:F6,Apartment,[WPA_WPA2_PSK],2025-6-7 2:39:24,3,-80,44.4343033,26.0356827,87.30,4.25,WIFI
6C:3B:6B:78:CE:B4,wifi--et3B,[OPEN],2025-6-7 2:39:24,3,-84,44.4343033,26.0356827,87.30,4.25,WIFI
64:D1:54:60:1E:DB,wifi--et1B,[OPEN],2025-6-7 2:39:24,3,-85,44.4343033,26.0356827,87.30,4.25,WIFI
2C:70:4F:4E:B2:6F,DIGI-94cx,[WPA2_PSK],2025-6-7 2:39:25,4,-82,44.4342918,26.0356236,90.70,4.25,WIFI
78:8C:B5:8A:54:E8,TP-Link_54E8,[WPA2_PSK],2025-6-7 2:39:25,4,-92,44.4342918,26.0356236,90.70,4.25,WIFI
74:31:AF:11:08:21,DIGI-sG7S,[WPA_WPA2_PSK],2025-6-7 2:39:26,5,-71,44.4342880,26.0355797,92.40,4.25,WIFI
14:CC:20:B3:1B:36,Codex-Obscurus,[WPA2_PSK],2025-6-7 2:39:26,5,-83,44.4342880,26.0355797,92.40,4.25,WIFI
80:D4:A5:D2:4A:88,DIGI-35v6,[WPA_WPA2_PSK],2025-6-7 2:39:27,6,-79,44.4342842,26.0355434,94.00,4.25,WIFI
54:E1:05:76:E5:51,Iunia,[WPA_WPA2_PSK],2025-6-7 2:39:27,8,-93,44.4342842,26.0355434,94.00,4.25,WIFI
BE:53:22:18:9B:B7,,[WPA2_PSK],2025-6-7 2:39:30,9,-79,44.4343185,26.0354786,88.80,4.25,WIFI
EC:75:0C:F2:50:9B,DIGI-DT9v,[WPA_WPA2_PSK],2025-6-7 2:39:30,9,-87,44.4343185,26.0354786,88.80,4.25,WIFI
C8:3A:35:02:C7:11,Router_02C710,[WPA_WPA2_PSK],2025-6-7 2:39:31,10,-86,44.4343224,26.0354557,89.90,4.25,WIFI
80:E1:BF:4C:70:F8,DIGI-F3c7,[WPA_WPA2_PSK],2025-6-7 2:39:31,10,-93,44.4343224,26.0354557,89.90,4.25,WIFI
D4:72:26:CD:97:CC,ZTE_CD97CC,[WPA2_PSK],2025-6-7 2:39:32,11,-78,44.4343147,26.0354404,91.50,4.25,WIFI
BC:C0:0F:64:02:D8,DIGI_6402d8,[WPA2_PSK],2025-6-7 2:39:32,11,-87,44.4343147,26.0354404,91.50,4.25,WIFI
50:78:B3:A6:D2:44,DIGI-24-D244,[WPA_WPA2_PSK],2025-6-7 2:39:32,11,-88,44.4343147,26.0354404,91.50,4.25,WIFI
B0:AC:82:5E:12:5B,Camera_Bord,[WPA_WPA2_PSK],2025-6-7 2:39:32,11,-90,44.4343147,26.0354404,91.50,4.25,WIFI
34:B3:54:BA:2E:60,Claudiu-k9YK,[WPA_WPA2_PSK],2025-6-7 2:39:32,11,-92,44.4343147,26.0354404,91.50,4.25,WIFI
14:18:2A:2F:D0:91,DIGI-f5J6,[WPA_WPA2_PSK],2025-6-7 2:39:33,12,-97,44.4343109,26.0354309,93.20,4.25,WIFI
14:18:2A:40:04:81,DIGI-ta2A,[WPA_WPA2_PSK],2025-6-7 2:39:34,13,-94,44.4343071,26.0354252,94.40,4.25,WIFI
64:D1:54:E9:DF:CF,wifi--et2A,[OPEN],2025-6-7 2:39:38,2,-91,44.4343147,26.0354671,96.00,4.25,WIFI
68:CC:6E:77:FB:14,Kafka_Frate,[WPA_WPA2_PSK],2025-6-7 2:39:38,2,-95,44.4343147,26.0354671,96.00,4.25,WIFI
EA:C3:2A:EB:D4:F6,,[WPA2_PSK],2025-6-7 2:39:39,3,-81,44.4343185,26.0354767,95.10,4.25,WIFI
C0:C9:E3:9B:52:66,Apartment,[WPA2_PSK],2025-6-7 2:39:39,3,-85,44.4343185,26.0354767,95.10,4.25,WIFI
60:32:B1:DD:94:FA,TP-Link_94FA,[WPA2_PSK],2025-6-7 2:39:40,4,-80,44.4343224,26.0354843,94.20,4.25,WIFI
72:48:B8:12:21:6D,,[WPA2_PSK],2025-6-7 2:39:40,4,-94,44.4343224,26.0354843,94.20,4.25,WIFI
64:D1:54:5B:15:7F,wifi--et2B,[OPEN],2025-6-7 2:39:41,5,-86,44.4343262,26.0355053,91.90,4.25,WIFI
8A:27:F5:AC:D2:D1,,[WPA2_PSK],2025-6-7 2:39:42,6,-79,44.4343262,26.0355282,89.70,4.25,WIFI
8A:27:F5:AC:D2:D0,TP-Link_D2D8,[WPA2_PSK],2025-6-7 2:39:42,6,-82,44.4343262,26.0355282,89.70,4.25,WIFI
50:0F:F5:0E:CB:D9,HOME,[WPA_WPA2_PSK],2025-6-7 2:39:42,6,-86,44.4343262,26.0355282,89.70,4.25,WIFI
34:A6:EF:C1:03:30,70mai_M200_0330,[WPA_WPA2_PSK],2025-6-7 2:39:43,7,-90,44.4343185,26.0355320,90.10,4.25,WIFI
20:97:27:1B:A6:C4,RUT956_A6C4,[WPA2_PSK],2025-6-7 2:39:47,11,-78,44.4343147,26.0355034,87.80,4.25,WIFI
28:F8:D6:BE:11:31,DIGI-Fm4G,[WPA_WPA2_PSK],2025-6-7 2:39:47,11,-90,44.4343147,26.0355034,87.80,4.25,WIFI
20:98:ED:75:AA:E1,STRN_119771556,[OPEN],2025-6-7 2:39:47,11,-91,44.4343147,26.0355034,87.80,4.25,WIFI
